n_inpatient,n_outpatient,n_carrier,n_claims,n_providers,n_facilities,n_obs_years,n_ed_claims,n_pqe_ed,ed_to_total_ratio,pqe_to_ed_ratio,inpatient_ratio,provider_per_claim,ed_per_year,pqe_per_year,claims_per_year,days_since_last_claim,days_since_last_ed,days_since_last_pqe,utilization_trend,recent_to_early_ratio,recent_ed,consecutive_ed_years,has_diabetes,has_copd,has_chf,has_htn,has_asthma,has_ckd,comorbidity_count,multi_chronic,n_diagnoses,bice_boxerman,n_prescriptions,n_unique_drugs,polypharmacy,high_polypharmacy,rx_per_year,n_dme_claims,has_dme,n_hha_claims,has_hha,n_snf_claims,has_snf,n_hospice_claims,has_hospice,SEX_IDENT_CD,BENE_RACE_CD,AGE_AT_END_REF_YR,ESRD_IND,ENTLMT_RSN_ORIG,ENTLMT_RSN_CURR,BENE_HI_CVRAGE_TOT_MONS,BENE_SMI_CVRAGE_TOT_MONS,BENE_HMO_CVRAGE_TOT_MONS,DUAL_ELGBL_MONS,BENE_STATE_BUYIN_TOT_MONS,RTI_RACE_CD
-0.019422183,-0.024209198,-0.04394733,-0.006942538,-0.0006981639,-0.0012753549,-0.0019411622,-0.0033531415,-0.056342434,0.024344947,-0.1157129,-0.06166314,0.006633102,-0.0029840812,-0.018341355,-0.004650777,-0.089430206,-0.011236873,-0.03210572,-0.010921154,-0.020643346,-0.003983397,-0.0016905355,0.0032083627,0.0005163074,-0.0012636791,-0.0065166624,-0.35890988,0.0037032312,-0.21758674,-0.010333425,0.022166261,-0.061784346,-0.002147205,-0.032132227,9.84791e-06,-0.00033751084,0.007328155,0.006249493,4.055811e-05,-0.00050802116,-3.1204538e-05,-0.0037626722,5.314592e-05,-0.004991601,-0.0017017919,0.008236347,-0.01591718,-0.015521215,0.00010418629,0.0113274725,0.0020652912,0.0,0.0,0.0,0.0,0.0,-0.0021817917
0.03715011,-0.0042958953,-0.028909829,-0.003611628,-0.0013279816,-0.0014198518,-0.00045310563,-0.002380879,-0.055877544,-0.056212176,-0.12365972,-0.07425689,0.023261465,-0.0076932614,-0.014661516,-0.01901344,-0.058365498,-0.001957044,-0.03353971,-0.036508992,0.024163084,-0.0037050978,-0.0013872568,-0.009673227,-0.00011229713,-0.0013949323,-0.009201324,-0.4280486,-0.02746455,0.091249324,0.007260781,-0.0074307243,0.012385649,-0.010922807,-0.04392549,9.84791e-06,-0.0001628787,-0.0152298715,-0.026430156,-0.005356287,-6.305048e-05,-3.1204538e-05,-0.0013035289,5.0737333e-05,-0.008595896,-0.003916286,0.019144723,-0.008513138,-0.020511383,0.00032981674,-0.007082214,-0.003352816,0.0,0.0,0.0,0.0,0.0,-0.0024683578
-0.025678359,-0.0018440139,0.011289113,-0.01399504,-0.00040833003,-0.0017641024,-0.0011936389,-0.0028166869,-0.06115811,-0.019187609,-0.15037951,-0.06160029,0.004970292,-0.0039669946,-0.01788925,-0.023961736,-0.02322647,0.0010281288,-0.0403647,-0.0046831127,-0.0111332815,-0.0025642482,-0.00088035705,0.0036889699,-0.0009223,-0.0014607669,0.0064187977,-0.5026896,0.00529148,-0.26883867,-0.015652202,-0.030895777,-0.02061959,-0.007862634,-0.059958458,4.0698615e-06,-0.0005097317,-0.00089303375,-0.01684576,-0.0040057753,-0.0002523627,-3.1204538e-05,-0.0039128456,4.8677102e-05,-0.004730857,-0.0018427334,-0.010437336,-0.0011116079,-0.03372634,0.00013920275,0.012096776,0.0030892496,0.0,0.0,0.0,0.0,0.0,7.0807284e-05
-0.038256496,-0.017969748,-0.0029013208,-0.0092478655,-0.00016206814,-0.0015852693,-0.00028568818,-0.0037195731,-0.058843706,-0.020352818,-0.1346354,-0.057629324,-0.008849618,-0.0046272613,-0.01718831,-0.003190959,-0.024205772,0.0012184043,-0.03541888,-0.008777986,0.013215113,-0.0035106426,-0.0010947938,0.0031168053,-0.001766924,-0.001353525,0.0013648724,-0.48227522,0.005490314,-0.24357283,-0.011414918,-0.017329453,-0.04563058,-0.008932294,-0.06661908,9.84791e-06,-0.00024919154,-0.0038899563,-0.018577455,-0.00429796,-0.0004454099,-3.1204538e-05,-0.0037326068,4.8356596e-05,-0.0041875523,-0.001785891,0.012046481,-0.0037530956,-0.015166248,0.00011025648,-0.01033971,-0.0033940799,0.0,0.0,0.0,0.0,0.0,-0.00037862026
-0.05334324,-0.018115977,-0.00074332557,-0.0051164893,-0.00090174546,-0.002448925,-5.113753e-05,-0.0017846257,-0.057258837,-0.021881001,-0.12740932,-0.059461366,0.0071649416,-0.0047530783,-0.016790897,-0.015808828,-0.009951596,0.0006690764,-0.03361996,-0.00873752,-0.00081060117,-0.0033274298,-0.0007191996,0.0031419855,-0.0014921621,-0.0016453826,-0.023849506,-0.47926933,0.0051421463,-0.03849099,-0.018612683,-0.07046831,-0.017987859,-0.009075375,-0.054797873,9.84791e-06,-0.0003112983,-0.0025316856,-0.0060909,-0.00017280092,-0.0002523627,-3.1204538e-05,-0.0023472414,4.6008718e-05,-0.0039132624,-0.0015455396,-0.022387309,-0.030708913,-0.061486103,0.00012343428,-0.026098305,-0.008643191,0.0,0.0,0.0,0.0,0.0,-0.0099516045
-6.2751475e-05,-0.03987871,-0.02692815,-0.016309924,-0.0020462966,-0.0016818333,-0.0008648618,0.009082994,-0.063914545,-0.02728219,-0.1382312,-0.06741955,-0.02785693,-0.00012993533,-0.016148562,-0.022153592,-0.023454266,-0.0062453533,-0.040360715,-0.042423785,-0.06356096,-0.0027291083,-0.0014482422,-0.008200273,-0.00029185376,-0.0011894747,-0.014667536,-0.41801614,-0.022521844,0.045438644,0.0075534796,-0.044579998,-0.028510874,-0.014897572,-0.035193793,-3.5641548e-05,0.00070304144,-0.06032661,-0.030697541,-0.0038648094,2.0258349e-05,3.8686035e-06,-0.001094734,5.083946e-05,-0.01587308,-0.0032431004,-0.015298655,-0.008089045,-0.055386662,0.0003303469,-0.048329692,-0.0030217553,0.0,0.0,0.0,0.0,0.0,-0.0027115643
-0.009822328,-0.0149110025,-0.080920674,-0.007578183,-0.0042713154,-0.00079431577,-0.0059650997,-0.0032583764,0.0014357616,-0.026350506,0.38715464,-0.14598332,-0.0072767586,-0.0060114893,-0.021237195,-0.01614047,-0.065631285,-0.010922443,0.050781716,-0.039271507,-0.03597895,-0.016310368,-9.272788e-05,0.0034802402,0.001258527,-0.008484461,0.007463836,0.5828389,0.006291441,0.000841149,-0.0040224553,-0.028188972,-0.05351058,-0.095750764,-0.08230642,-4.3017906e-05,0.00034678663,-0.18126874,-0.007053537,-0.0012216689,-0.004628243,-4.705954e-05,-0.0010491937,0.0001410701,-0.0033617516,-0.0011851658,-0.030593911,-0.29429078,-0.03322428,8.9274785e-05,-0.017473353,-0.0065353513,0.0,0.0,0.0,0.0,0.0,-0.108368635
0.01961618,-0.003144877,-0.025630152,-0.008823335,0.0007865547,0.00957693,-0.0010426668,-0.0042577893,-0.06479598,-0.016742852,-0.14377062,-0.07592523,0.021879397,-0.005966544,-0.01624656,-0.0033453864,-0.04410057,-0.009588005,-0.037112333,-0.008906498,-0.032973442,-0.0030236894,-0.0018280335,0.0016361924,-2.4224566e-05,-0.0018941442,-0.00633419,-0.34373546,0.004330199,-0.12222378,-0.0065985047,-0.06386795,0.017523667,-0.06281066,-0.0040090326,-2.1212018e-05,0.0006993769,-0.15645751,-0.022931471,0.00062339526,-7.051433e-05,-2.229474e-05,-0.0045616156,5.1570794e-05,-0.007868976,-0.0031625074,0.0044716517,-0.041583996,-0.056539435,0.000100751924,-0.012305131,-0.0033831263,0.0,0.0,0.0,0.0,0.0,-0.0112946965
-0.037641533,-0.01669994,-0.050114628,-0.0070918915,-0.00033988935,-0.0012747702,-0.0008088575,-0.002561931,-0.05528954,-0.028501026,-0.11800086,-0.058247797,0.004325164,-0.004827553,-0.017597904,-0.027347371,-0.048680544,0.000698704,-0.033878576,-0.0073083127,-0.01612169,-0.0033994678,-0.0015287737,0.0035221498,-0.0008164965,-0.0009938583,0.0067777154,-0.4859886,0.0035751176,-0.23929736,-0.008601987,-0.075345814,0.019588418,-0.008024906,-0.04028351,9.84791e-06,-0.00015628952,0.0006544847,-0.013322731,0.00030138233,-0.0003925698,-3.1204538e-05,-0.0038903444,4.8641996e-05,-0.003960693,-0.0013660254,0.0075401,-0.0013568175,-0.02549189,0.00013920275,0.011871376,0.0029210614,0.0,0.0,0.0,0.0,0.0,-0.0006375841
-0.01452269,-0.02625866,-0.060427476,-0.0205275,-0.0013004206,-0.002988879,-0.001126387,-0.0016773493,-0.05221888,-0.007968674,-0.10881012,-0.05873984,0.009558305,-0.0029532935,-0.016015776,-0.020724418,-0.021420088,0.0009061196,-0.02956391,-0.0043375334,-0.014158452,-0.0032427548,-0.0010167238,0.0048005166,-0.0016117884,-0.0012426164,-0.032860275,-0.3809092,0.0057832366,0.016395435,-0.016451675,-0.09398777,-0.012078038,-0.023072623,0.011798261,-2.1212018e-05,0.0006312089,-0.055422,0.0011479415,-0.0006550891,-0.0002523627,-3.1204538e-05,-0.00210606,5.4593005e-05,-0.0042873463,-0.0014447696,-0.02105292,-0.07412426,-0.040076315,0.00020310665,0.016426533,-0.0073099188,0.0,0.0,0.0,0.0,0.0,-0.017658044
-0.005975159,-0.014772984,-0.049639106,-0.0012354658,-0.001034194,-0.0019634203,-0.00055180135,-0.003263906,-0.05142025,-0.022828583,-0.1017747,-0.06644352,0.0025036456,-0.0026338801,-0.015674675,0.016027467,-0.034734678,0.0005686034,-0.027256738,-0.00668031,0.026272416,-0.002693208,-0.0009748362,-0.010201148,-0.00033980986,-0.0012945035,-0.008945697,-0.4235277,-0.025223622,0.106553815,0.02089987,0.0331212,-0.018796353,-0.007133941,-0.035153262,9.84791e-06,-0.00029920466,0.0026160982,-0.014744483,-0.0021238674,-0.00015730408,-3.1204538e-05,-0.0012808924,5.3460608e-05,-0.004527684,-0.0015914044,0.0070515554,-0.02045292,-0.019852467,0.00030305877,0.0046934,-0.0030009148,0.0,0.0,0.0,0.0,0.0,-0.0066232826
0.025355872,-0.05054763,-0.01626574,-0.014526804,-0.0024224198,-0.0014875919,-0.0008672125,0.013655642,-0.0611247,-0.040446494,-0.1285589,-0.06826191,-0.08592221,0.0034430537,-0.017652504,-0.038150184,-0.008421922,-0.01406992,-0.040472757,-0.024367345,-0.06379773,-0.0034990509,-0.0045665647,-0.009406624,-0.00016996916,-0.0010856182,-0.019608064,-0.39906156,-0.022108423,0.036935,0.006952196,-0.08273753,-0.033529498,-0.0134496465,-0.04492719,2.4406687e-05,-0.00021212643,-0.005637724,-0.01716764,0.0013762695,-4.2426866e-05,-0.00011056838,0.0002583253,-0.002269744,-0.009345837,-0.0031553733,-0.019029569,-0.00767897,-0.060861763,-0.004307815,-0.036909673,-0.003252702,0.0,0.0,0.0,0.0,0.0,-0.001172633
-0.0016072001,-0.03809079,-0.039881635,-0.021340968,-0.0019006028,-0.0023862072,-0.0008772156,-0.0023174912,-0.06525916,-0.025290139,-0.13753957,-0.059345536,-0.010606196,-0.0028786024,-0.01634681,-0.026889604,-0.014308676,0.00016287851,-0.03863334,-0.029636508,-0.071751915,-0.0027075226,-0.0017853356,-0.010720177,-0.0001570955,-0.000933455,-0.019918898,-0.4651295,-0.019246403,0.05479771,0.006471298,-0.034196258,-0.025031772,-0.021396639,0.014626973,-3.5641548e-05,0.00070304144,-0.04996952,-0.027657563,-0.003160142,-4.2426866e-05,-1.8414214e-05,-0.001260058,5.5346507e-05,-0.010549957,-0.004204825,-0.01324759,-0.011162094,-0.06656198,0.0003303469,-0.04341886,-0.0043440396,0.0,0.0,0.0,0.0,0.0,-0.0018086965
-0.02244066,-0.0032175188,-0.008341546,0.0020871244,-0.00025451256,-0.0017803712,-0.00068304164,-0.0035065839,-0.06931439,-0.010997615,-0.17238784,-0.05779393,-0.00052282366,-0.0033044126,-0.017290818,0.0014162662,-0.00416723,0.0008735372,-0.04038341,-0.0023079412,-0.013413516,-0.0021390943,-0.00080804364,0.003588478,-0.001549894,-0.0013718179,0.00802334,-0.5142021,0.0038181697,-0.2553591,-0.0076990486,-0.050121173,-0.024395717,-0.015271297,-0.040955048,-3.5641548e-05,-0.0005097317,-0.032447465,-0.012084704,0.0002879325,-0.00019952259,-1.8414214e-05,-0.0039242087,5.603378e-05,-0.005718119,-0.0020481066,-0.011331184,0.00018921355,-0.03617127,0.00013920275,0.011855235,0.0040383525,0.0,0.0,0.0,0.0,0.0,-0.0001574046
-0.056165546,-0.01708417,-0.037740503,-0.0011610835,-0.0008479209,-0.0021871226,-0.0009123048,-0.002836993,-0.060104154,-0.03061065,-0.14348981,-0.06681624,0.003234164,-0.006568255,-0.01560004,-0.018892428,0.0034637137,0.0002501592,-0.03637974,-0.006519256,-0.02667662,-0.0025549417,-0.001562152,0.0031088418,-0.00035124988,-0.0014144419,-0.02760231,-0.45575225,0.0034693843,-0.020276194,-0.0077839475,-0.039341405,0.012957091,-0.0021905429,-0.018899338,2.4406687e-05,-0.00015876608,0.005300461,-0.0067743785,0.000843176,-0.00019952259,-1.8414214e-05,-0.0023317249,5.072044e-05,-0.003623128,-0.0017626383,-0.014460256,-0.004534918,-0.107577965,0.00014839093,-0.044185054,-0.009331426,0.0,0.0,0.0,0.0,0.0,-0.00039725506
0.04514529,-0.053034738,-0.023652967,-0.021067085,0.0043583014,0.009604685,-0.00059206784,0.0076399026,-0.05927597,-0.028162964,-0.13902393,-0.066029236,-0.022370879,0.000754875,-0.013610904,-0.016216181,-0.024273107,-0.019795986,-0.03678043,-0.014538973,0.025201933,0.00819609,-0.006360345,-0.006734485,-0.0001275465,-0.0011502334,-0.014758503,-0.460359,-0.02603053,0.07425232,0.0072562504,-0.046815243,-0.07640397,0.00019787015,-0.033520944,-3.5641548e-05,0.0006389818,-0.03377946,-0.024855997,0.0010346584,-9.023833e-05,-7.589419e-05,-0.0017369997,-0.0032603468,0.06490421,0.012873334,0.00824421,-0.0073084678,-0.04190092,0.0003303469,-0.03392235,-0.0027422747,0.0,0.0,0.0,0.0,0.0,-0.0012539371
-0.001968682,-0.046486806,0.027181957,-0.024979584,-0.0014747919,-0.003749637,-0.00054500654,-0.0025441162,-0.058723435,-0.005877142,-0.12971944,-0.06049149,-0.043538377,-0.0023511627,-0.015356175,-0.02693332,-0.008355173,0.0006650777,-0.038808167,-0.0052249953,-0.012665595,-0.0031207993,-0.0015593733,-0.010771325,-0.0004060298,-0.0016071879,-0.023304526,-0.45111328,-0.025152383,0.072884224,0.0076547256,-0.020755004,-0.017000599,-0.012121065,0.008148383,-3.5641548e-05,0.003668737,-0.03959307,0.0056214477,0.00029390902,-0.0001429795,-1.2135975e-05,-0.0015141054,7.0300084e-05,-0.005434767,-0.0020018343,-0.012233997,-0.0156216165,-0.02160229,0.00038712184,0.023705576,0.0032093197,0.0,0.0,0.0,0.0,0.0,-0.0032312758
-0.051248223,-0.01575492,0.0055787996,0.028322885,-0.0053374516,-0.00186669,0.000983047,-0.0056659374,-0.0639974,-0.017035326,-0.1514382,-0.061146844,-0.08556012,-0.0037642643,-0.018672176,-0.007455555,-0.056771923,0.0003565983,-0.04555227,-0.0054560876,0.00092539284,-0.0031809106,-0.0023557057,0.0028611657,-0.001978908,-0.0013569618,0.0062777344,-0.41322187,0.005748414,-0.20906685,-0.019134292,-0.0364569,-0.026561098,-0.006919036,-0.06349341,9.84791e-06,-0.0005097317,0.0055424273,-0.009368877,0.0006418871,-0.0002523627,-2.2116697e-05,-0.004774046,-0.002806465,-0.005013552,-0.0018410959,-0.0114724785,-0.0035762792,-0.03411637,0.00011025648,-0.009393052,-0.009564018,0.0,0.0,0.0,0.0,0.0,-0.00040793387
-0.019445537,-0.021935456,-0.0068898387,-0.02021969,-0.0026566715,-0.0010208263,-0.0051795687,-0.0059015136,-0.063129336,-0.032989748,-0.1434414,-0.06582498,-0.031202026,-0.008068422,-0.016900435,-0.011460876,-0.0046190643,-0.060162265,-0.038071405,-0.045461126,-0.010634748,-0.0013421773,-0.0041637397,0.004489671,-0.00251215,-0.0015515132,-0.067861065,-0.41777143,0.0049200393,0.03695198,-0.004920901,-0.054631885,-0.028329674,-0.010493879,-0.048989635,1.2943177e-05,-0.0011337408,-0.010365374,-0.021328626,-0.00229005,-0.00049503735,-0.00011056838,-0.0015507492,3.921916e-05,-0.0075160693,-0.0014458019,-0.01858366,-0.0026933718,-0.009741936,0.00011200058,0.016699135,0.005307823,0.0,0.0,0.0,0.0,0.0,-0.00048965483
0.1246855,-0.0226294,-0.016324596,0.00022814941,-0.00042486622,-0.00089214626,-0.0011639808,-0.0021134024,-0.055711813,0.061293673,-0.1726114,-0.013725474,0.007169195,-0.0066661737,-0.014505661,0.0011874919,-0.031680137,-0.025575805,-0.053700496,-0.02424763,-0.0018503441,-0.003943322,-0.0012605423,0.0016340987,-0.0006628334,-0.0018382542,0.0031331023,-0.34603944,0.00515403,-0.18898787,-0.011512761,-0.0011259418,-0.06045963,-0.004378264,-0.048859287,9.84791e-06,-0.00022129522,-0.01773126,-0.080320515,-0.028951861,-0.00018529693,-3.1204538e-05,-0.0034519965,4.8338443e-05,0.053210124,0.02180711,-0.00880357,-0.03111437,-0.03781692,0.00010002667,-0.009626799,-0.0035444885,0.0,0.0,0.0,0.0,0.0,-0.00963086
-0.0113430675,-0.029958244,-0.002157604,-0.012352473,-0.0019477138,-0.0031225546,0.00059698854,-0.002165437,-0.062131368,-0.022879545,-0.13796766,-0.06772703,-0.080974065,-0.0032528664,-0.019120716,-0.039376795,-0.009663024,0.00053480786,-0.041327298,-0.034670904,-0.01045828,-0.0039167227,-0.0029730275,-0.012844014,-0.00030660443,-0.001426666,-0.01901247,-0.40948445,-0.02813044,0.04983211,-0.004508773,-0.02296672,-0.024407504,-0.012796684,-0.05651514,2.4406687e-05,-0.0011337408,0.005965914,-0.026108224,-0.0022772127,-0.0001429795,-1.4589201e-05,-0.0015801352,4.581591e-05,-0.005185408,-0.0020253526,-0.021683555,-0.018329987,-0.028042732,-0.0050631566,0.0019049199,-0.014211573,0.0,0.0,0.0,0.0,0.0,-0.002479565
-0.047466032,-0.0037052075,-0.0074733784,-0.016557315,-0.0012306116,-0.0008173278,-0.00067960424,-0.0030066585,-0.06586846,-0.030508716,-0.16454059,-0.06225216,-0.0048887515,-0.008786961,-0.018315075,-0.011259188,-0.036913477,-0.014483975,-0.0431036,-0.008218381,-0.032304786,-0.0034277255,-0.0017587561,0.0020005426,-0.0027561684,-0.0014966651,0.0035311063,-0.483331,0.0043386216,-0.16578546,-0.0076919827,-0.02409726,-0.039481215,-0.0057755588,-0.053605705,9.84791e-06,-0.0013321742,-0.003005133,-0.014570431,0.00090866274,-5.6189747e-05,-0.0005340816,-0.004056586,5.227889e-05,-0.0048891646,-0.0023073186,-0.011392694,-0.0072333743,-0.05302627,0.00011098173,-0.017738298,-0.006360331,0.0,0.0,0.0,0.0,0.0,-0.0003975671
-0.01574839,-0.018444533,-0.035515323,-0.014952838,-0.00058071676,-0.0016727014,-0.00063128636,-0.0030419864,-0.06469625,-0.020132894,-0.16326812,-0.065964535,0.0014796867,-0.0027271465,-0.014406801,-0.019095853,-0.042922612,0.00054548145,-0.042484593,-0.0016449544,-0.01956727,-0.0028597862,-0.0009933386,0.0029905287,-0.0010916294,-0.0014607669,-0.02301437,-0.44621745,0.0051042982,-0.015549285,-0.016469171,-0.070927426,-0.013761271,-0.0034338478,-0.036135104,-2.1212018e-05,0.00046797475,-0.0046380875,-0.014904258,-0.0017315196,-0.0004454099,-3.1204538e-05,-0.0020444472,5.2330106e-05,-0.005128602,-0.0017853495,0.010259854,-0.0011676473,-0.103076935,0.00014839093,-0.04509188,-0.008824117,0.0,0.0,0.0,0.0,0.0,-0.0044997223
-0.00980075,-0.042608444,0.0026275553,-0.014345027,-0.0020823684,-0.0029276859,-0.0008648618,-0.00450164,-0.061814044,-0.03307123,-0.14274915,-0.05864647,-0.034349486,-0.0027769962,-0.016193286,-0.02244086,-0.016855503,-0.005939407,-0.040121753,-0.04510307,-0.062930375,-0.0029557673,-0.00090940093,-0.010065149,-0.00016018677,-0.0013885567,-0.02061529,-0.425715,-0.0191709,0.041374985,-0.003049594,-0.041648723,-0.012928247,-0.020764153,0.01956154,-3.5641548e-05,0.0012416419,-0.048568957,-0.022434445,0.00096513896,-9.0139394e-05,-1.4589201e-05,0.042825397,-0.003066678,-0.02102421,-0.009248838,-0.011773004,-0.008285062,-0.0437977,0.00032981674,-0.042116717,-0.003953034,0.0,0.0,0.0,0.0,0.0,-0.0021651946
-0.009030277,-0.030015232,-0.004980364,-0.015116216,-0.0029284717,-0.0008686715,-0.00066062086,-0.003293783,-0.06474772,-0.0333889,-0.15269528,-0.070775755,-0.0077052484,-0.008488749,-0.018655192,-0.022999674,-0.032107223,-0.013815674,-0.038832914,-0.031546388,-0.019689538,-0.0033890419,-0.004652111,0.0027578701,-0.0001806939,-0.0019318609,-0.0021980482,-0.39487475,0.0034851239,-0.21454906,-0.0046837055,0.009620069,-0.047622345,-0.0062310267,-0.03853603,9.84791e-06,-0.0013321742,-0.00085182494,-0.011656886,-1.630008e-05,-5.6189747e-05,-3.1204538e-05,-0.0033340503,4.8475413e-05,-0.004997829,-0.0015540995,-0.013957209,-0.018192893,-0.010938713,6.508767e-05,0.006708272,0.0020016201,0.0,0.0,0.0,0.0,0.0,-0.0035005978
-0.025591224,-0.024340697,-0.039185468,-0.024787884,-0.0011350523,-0.0023835064,-0.0015487021,-0.0034094786,-0.057998717,-0.021755325,-0.1319499,-0.06271392,0.013096367,-0.0047595566,-0.014860289,-0.017623888,-0.089289136,0.0006661825,-0.03854003,-0.0005915669,-0.030676689,-0.0027902438,-0.0013866375,0.0048427023,-0.00094589626,-0.0009424969,-0.028646285,-0.41187745,0.00413586,0.028699111,-0.009358531,-0.06602882,-0.018158356,-0.0038244268,-0.031989012,-5.132708e-05,-0.00013907746,0.004080514,0.0020537798,6.2420506e-05,-0.0003925698,-3.1204538e-05,-0.0019306685,6.0339273e-05,-0.004484677,-0.0015320255,0.010276865,-0.0028120833,-0.044481732,0.00014731483,0.02996591,-0.008627061,0.0,0.0,0.0,0.0,0.0,0.00010271456
-0.016030343,-0.014964138,-0.0149360765,-0.0048349802,-0.0008526753,-0.0019287999,-0.00055180135,-0.003660337,-0.05452444,-0.018103667,-0.13810425,-0.064266,0.005121847,-0.004150158,-0.014545133,-0.000709522,-0.033766255,0.0007579397,-0.03680189,-0.025490545,-0.0049946536,-0.0035937908,-0.0007342633,-0.025664974,-2.77543e-05,-0.0013908017,-0.070549406,-0.42396805,-0.019220792,0.06588011,-0.0004257581,0.005185568,-0.021571787,-0.0070539066,-0.03483978,-2.1212018e-05,0.00018376857,-0.00044128165,-0.025800653,-0.0024000441,-0.00015730408,-3.1204538e-05,-0.0011647649,5.384277e-05,-0.0046700467,-0.001729539,0.016799027,-0.016291987,-0.054970235,0.0001392175,0.00519051,0.0023074544,0.0,0.0,0.0,0.0,0.0,-0.0027853404
-0.018009745,-0.018983146,-0.016804392,-0.00791146,-0.012347971,-0.0023500032,-0.000617641,-0.00556112,-0.0646983,-0.018908393,-0.14730474,-0.063675866,-0.083925836,-0.0035794645,-0.018332833,-0.007304501,-0.04712979,0.00017127465,-0.042696938,-0.008532906,-0.029903539,-0.0031036588,-0.0026233983,0.0026020992,-0.0016202646,-0.0017119109,-0.031296328,-0.37259728,0.0033591115,-0.013432338,-0.009928143,-0.058111355,-0.020421356,-0.0040839296,-0.04784126,-5.132708e-05,-0.0003112983,0.0026660478,-0.013960038,-0.0027857684,-0.0002523627,-2.2116697e-05,-0.002015288,4.7423586e-05,-0.0045208163,-0.0016773916,-0.015799941,-0.0261683,-0.0900147,0.00012343428,-0.022105029,-0.007889436,0.0,0.0,0.0,0.0,0.0,-0.012118635
0.10717738,-0.0021765796,-0.03798233,-0.009314847,0.0013730708,0.01668012,-0.0010990982,-0.0032630754,-0.0633121,-0.048153717,-0.16689925,-0.024805263,0.005462833,-0.00808423,-0.018556101,0.005188353,-0.056026544,-0.022740997,-0.052557584,-0.012846719,-0.031425573,-0.0030772192,-0.000692846,0.0029438876,-0.00012735266,-0.0012441198,0.005249035,-0.34942004,0.0054287645,-0.10363866,-0.012991829,0.018836739,0.016512526,-0.07026199,-0.07083344,-2.1212018e-05,0.00058081787,-0.11665702,-0.002660149,0.0021717148,-0.00016557294,-2.229474e-05,-0.004629708,5.475721e-05,-0.0085545145,-0.004879621,-0.009170193,-0.04432169,-0.055422243,9.685568e-05,-0.018508518,-0.004659205,0.0,0.0,0.0,0.0,0.0,-0.011842325
-0.044151317,-0.01773746,-0.0020549237,-0.0051902677,-0.00026244237,-0.0017010862,6.96976e-06,-0.0025331466,-0.061412502,-0.010175926,-0.14768547,-0.05923738,-0.00085173716,-0.0046912334,-0.01752935,-0.018550165,-0.018127788,0.0008092175,-0.04004889,-0.006734494,0.0021058084,-0.0030495133,-0.0007231811,0.002978863,-0.0022758294,-0.0013569618,-0.0005443018,-0.49946526,0.0054629957,-0.23743089,-0.018389262,-0.048317835,-0.019259783,-0.013076667,-0.057970297,4.0698615e-06,-0.00024919154,-0.032729056,-0.0074422723,0.0005900365,-0.0004454099,-3.1204538e-05,-0.005493636,-0.0028380672,-0.004194238,-0.001785891,0.011242547,-0.0013495984,-0.042269904,0.00011025648,-0.0140316,-0.0047361045,0.0,0.0,0.0,0.0,0.0,0.00038593847
0.06485743,-0.00620182,-0.027600178,-0.008119275,-0.0021366833,-0.0011945253,-0.00516213,-0.0032317422,-0.04798782,0.115169495,-0.086578675,-0.074811734,0.004562317,-0.0055650184,-0.016110273,0.0012041109,-0.014013769,-0.053455368,-0.028914146,-0.02099212,0.018109744,0.0034431817,-0.0026367214,-0.010302161,-0.0001312755,-0.00086377206,-0.011202873,-0.38433212,-0.028178103,0.08044649,0.002448513,-0.0012295736,0.0071737994,-0.00839371,-0.051301137,1.2943177e-05,-0.00021212643,-0.00056924205,-0.024720766,-0.005141983,-7.591375e-05,-0.00018149699,-0.0011056524,4.0658466e-05,-0.005222121,-0.0004391203,-0.029401729,-0.008446304,0.015013437,0.00038837726,0.0062374314,0.0030520316,0.0,0.0,0.0,0.0,0.0,-0.002211017
-0.026907263,-0.0028521186,-0.03434933,-0.0024547107,-0.00023859381,-0.001759623,-0.0006916878,-0.0026064182,-0.065301105,-0.023427399,-0.15621638,-0.061797652,0.00031317674,-0.0035615473,-0.017734947,-0.0048901415,-0.01007495,0.00130762,-0.040357906,-0.006883197,-0.0046652677,-0.0022666864,-0.0011865015,0.0035150654,-0.0007918351,-0.001426666,0.007935425,-0.52080727,0.0055075847,-0.27063757,-0.010351592,-0.030271623,-0.026959565,-0.00415694,-0.051131785,2.4406687e-05,-0.0003882372,0.002497097,-0.021642027,-0.004465446,-0.0002523627,-1.8414214e-05,-0.0033758776,5.2356256e-05,-0.004971284,-0.0018584953,-0.009681692,-0.0015760013,-0.0040211678,0.00013920275,0.008235315,0.002974743,0.0,0.0,0.0,0.0,0.0,-0.000237503
